#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   HLPW-6 Surface Pressure & Skin Friction Distribution DATA SUBMITTAL FORM for Test Case 1, March 3rd 2026, RevNew
#   Author: DJH, adapted from HLPW-5 submission files
#
#       NOMENCLATURE:
#                  N:   Number of unknowns (grid points for node-centered code, grid cells for cell-centered code)
#            X, Y, Z:   Coordinates of each computational point on the pressure cut in inches
#                 CP:   Coefficient of pressure - give mean if not converged to steady-state
#                 CF:   Skin-friction coefficient at wall = tau_w/(freestream dynamic pressure) 
#                                               - give mean if not converged to steady-state
#      CFX, CFY, CFZ:   Components of skin-friction coefficient at wall
#                                               - give mean if not converged to steady-state
#
#              ALPHA:   Angle of attack, deg.
#                MAC:   Mean aerodynamic chord = 30 inches
#                MRC:   x = 34.8082 inches, y = 0.0 inches, z = 0 inches
#
#                XXX:   Participant ID (assigned by HLPW committee); e.g., 001, 020, 147
#                TFG:   TFG the submission should fall under (e.g. R, S, A, H)
#            DATASET:   Sequential number, should start at 01 for each participant and TFG
#
#    E.g. TITLE field could be: 001_TC1_S_20 for the 20th submission by participant 1 to the scale resolving TFG
#
#             Nomenclature for pressure bands:
#             W:      Indicates plane on the wing (along chordwise rows WA to WG, spanwise row WSA-WSF)
#             S:      Indicates cut on slat element (along chordwise rows SA to SG)
#             Flap:   Indicates cut on flap element (along chordwise rows FA to FC, spanwise row FSF)
#
#            The cut locations for CRM-HLS are defined on <insert website location here>
#
#    FLOW CONDITIONS:
#            Angles of Attack: 10, 15, 20, 25, 30, 35 deg
#                 Mach Number: 0.20
#             Reynolds Number: 3.55 million (based on MAC)
#             Freestream Temp: 518.67 R
#
#              NOTES: 1. All numerical data fields can be free-formatted
#                     2. Please use at least 5 decimal places in the numerical values for CP, CF, etc.
#                     3. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#                     4. If not converged to steady-state (i.e., if run with a scale-resolving simulation
#                        or run time-accurately), give mean values of everything
#
#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 

TITLE = "001_TC1_S_01"

#                            <----- Optional ----->
VARIABLES = "X" "Y" "Z" "CP" "CF" "CFX" "CFY" "CFZ"

# the following lines need the quotes, modify string to numeric value within quotes
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_10p0  = 79892960
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_15p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_20p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_25p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_30p0  = 175511672
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_35p0  = -999

# The following section is for AoA=10 deg:
# Chordwise rows:
# Row A
ZONE T="001 TC1 Row SA, <greek>a<\greek> = 10<math>0<\math>"
 1.401540892E+00 1.292961600E+00 4.118422804E-02 -5.886455186E-01 2.330841858E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.401682652E+00 1.292961600E+00 4.118098473E-02 -5.882399086E-01 2.329337608E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.405361286E+00 1.292961600E+00 4.108902759E-02 -5.778963398E-01 2.278182559E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.406255688E+00 1.292961600E+00 4.106694320E-02 -5.754925942E-01 2.269449763E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.409644504E+00 1.292961600E+00 4.097634386E-02 -5.667418657E-01 2.231785772E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.410774455E+00 1.292961600E+00 4.094638980E-02 -5.640430396E-01 2.224875810E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.413456963E+00 1.292961600E+00 4.087043005E-02 -5.575491220E-01 2.195544254E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.414454048E+00 1.292961600E+00 4.084240928E-02 -5.549769647E-01 2.174050914E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.417572141E+00 1.292961600E+00 4.074896059E-02 -5.476952305E-01 2.104203160E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.419089772E+00 1.292961600E+00 4.070422023E-02 -5.440617693E-01 2.087216606E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.421882005E+00 1.292961600E+00 4.061502106E-02 -5.371180526E-01 2.054474812E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.423743566E+00 1.292961600E+00 4.055611605E-02 -5.323055317E-01 2.018465839E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.427480275E+00 1.292961600E+00 4.043032840E-02 -5.237804847E-01 1.983320016E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.428571181E+00 1.292961600E+00 4.039415625E-02 -5.212202789E-01 1.968164092E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.431861571E+00 1.292961600E+00 4.027682891E-02 -5.133063944E-01 1.926770687E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.433108515E+00 1.292961600E+00 4.023205350E-02 -5.103453242E-01 1.913964885E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.435492262E+00 1.292961600E+00 4.014279005E-02 -5.045005791E-01 1.873731465E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.439768916E+00 1.292961600E+00 3.997865037E-02 -4.943820964E-01 1.841844541E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.440111618E+00 1.292961600E+00 3.996480858E-02 -4.936055708E-01 1.838415872E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.440948900E+00 1.292961600E+00 3.993051175E-02 -4.916741450E-01 1.829705685E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.444623683E+00 1.292961600E+00 3.978041697E-02 -4.830111962E-01 1.780526291E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.445933750E+00 1.292961600E+00 3.972611951E-02 -4.800473203E-01 1.763243692E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.449361617E+00 1.292961600E+00 3.957637198E-02 -4.718315259E-01 1.707433037E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.451979567E+00 1.292961600E+00 3.946087594E-02 -4.654348759E-01 1.692372439E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.454165810E+00 1.292961600E+00 3.935933253E-02 -4.603362698E-01 1.666633813E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.456836142E+00 1.292961600E+00 3.923355486E-02 -4.546971114E-01 1.636653577E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.457959737E+00 1.292961600E+00 3.918111599E-02 -4.522627362E-01 1.625307458E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.461413370E+00 1.292961600E+00 3.901010734E-02 -4.450982342E-01 1.589260389E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.462269870E+00 1.292961600E+00 3.896834339E-02 -4.432611061E-01 1.584395261E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.466981808E+00 1.292961600E+00 3.872295441E-02 -4.326213447E-01 1.549588174E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.467656708E+00 1.292961600E+00 3.868848943E-02 -4.310780586E-01 1.543742420E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.468651632E+00 1.292961600E+00 3.863537696E-02 -4.289099648E-01 1.532646899E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.472577530E+00 1.292961600E+00 3.841904442E-02 -4.199982528E-01 1.495578956E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.475935319E+00 1.292961600E+00 3.822968886E-02 -4.126870694E-01 1.453772959E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.477131026E+00 1.292961600E+00 3.815924383E-02 -4.101185184E-01 1.439968540E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.480919800E+00 1.292961600E+00 3.793358800E-02 -4.019739502E-01 1.398440409E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.481741269E+00 1.292961600E+00 3.788472916E-02 -4.001700795E-01 1.389842953E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.481989033E+00 1.292961600E+00 3.786987978E-02 -3.996313920E-01 1.387811596E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.486394844E+00 1.292961600E+00 3.759311357E-02 -3.904691890E-01 1.344425444E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.487886082E+00 1.292961600E+00 3.749891706E-02 -3.873649616E-01 1.338044213E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.491192302E+00 1.292961600E+00 3.728070452E-02 -3.806580907E-01 1.320922055E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.493780065E+00 1.292961600E+00 3.710853901E-02 -3.749490440E-01 1.302531087E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.495977766E+00 1.292961600E+00 3.695545526E-02 -3.701742832E-01 1.280101565E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.498940128E+00 1.292961600E+00 3.674938808E-02 -3.639940218E-01 1.245851909E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.500568882E+00 1.292961600E+00 3.663110646E-02 -3.606746478E-01 1.225873649E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.502804333E+00 1.292961600E+00 3.647019618E-02 -3.562696188E-01 1.205358282E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.505878445E+00 1.292961600E+00 3.623924115E-02 -3.503294470E-01 1.175515266E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.507633898E+00 1.292961600E+00 3.610894985E-02 -3.466054757E-01 1.157986862E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.510572504E+00 1.292961600E+00 3.587928242E-02 -3.407887531E-01 1.137254637E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.512936135E+00 1.292961600E+00 3.569535618E-02 -3.359443640E-01 1.112639992E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.515199998E+00 1.292961600E+00 3.551109520E-02 -3.313597041E-01 1.091517375E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.518603839E+00 1.292961600E+00 3.523443039E-02 -3.245430702E-01 1.049414245E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.519699083E+00 1.292961600E+00 3.514166214E-02 -3.224099104E-01 1.038466271E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.523531638E+00 1.292961600E+00 3.481628611E-02 -3.157309593E-01 1.007031099E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.524214522E+00 1.292961600E+00 3.475841646E-02 -3.145529227E-01 1.002336048E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.524402993E+00 1.292961600E+00 3.474241511E-02 -3.142035149E-01 1.000606883E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.528594370E+00 1.292961600E+00 3.437294904E-02 -3.066063248E-01 9.655648841E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.529871587E+00 1.292961600E+00 3.426029216E-02 -3.041641656E-01 9.555594388E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.533487438E+00 1.292961600E+00 3.392845564E-02 -2.975863895E-01 9.427849649E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.536107407E+00 1.292961600E+00 3.368778964E-02 -2.924548647E-01 9.253247314E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.537505778E+00 1.292961600E+00 3.355411547E-02 -2.899436245E-01 9.163518792E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.540729464E+00 1.292961600E+00 3.324679477E-02 -2.843294913E-01 8.838595585E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.542307042E+00 1.292961600E+00 3.309284363E-02 -2.818234519E-01 8.718473315E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.544715833E+00 1.292961600E+00 3.285805485E-02 -2.779361363E-01 8.538537653E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.546470665E+00 1.292961600E+00 3.268098835E-02 -2.749697627E-01 8.460971711E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.549673993E+00 1.292961600E+00 3.236044644E-02 -2.698687580E-01 8.329598485E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.551623341E+00 1.292961600E+00 3.215966379E-02 -2.665741902E-01 8.291851211E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.554956795E+00 1.292961600E+00 3.181443037E-02 -2.611178585E-01 8.214322458E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.555945491E+00 1.292961600E+00 3.170951666E-02 -2.596996639E-01 8.174141719E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.559373360E+00 1.292961600E+00 3.134510715E-02 -2.544923177E-01 8.083067909E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.560249653E+00 1.292961600E+00 3.125204941E-02 -2.531736557E-01 8.060087087E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.560525029E+00 1.292961600E+00 3.122255429E-02 -2.528006051E-01 8.050714172E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.564341760E+00 1.292961600E+00 3.080584800E-02 -2.476733914E-01 7.847953172E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.567004987E+00 1.292961600E+00 3.051158163E-02 -2.442373429E-01 7.703053465E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.568181032E+00 1.292961600E+00 3.037990021E-02 -2.428663313E-01 7.642482524E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.569262531E+00 1.292961600E+00 3.025792648E-02 -2.416079569E-01 7.593189351E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.571677551E+00 1.292961600E+00 2.998619940E-02 -2.387365311E-01 7.479807876E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.574487028E+00 1.292961600E+00 2.966311968E-02 -2.351152061E-01 7.525898240E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.575644878E+00 1.292961600E+00 2.953097623E-02 -2.337088158E-01 7.524194360E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.579557219E+00 1.292961600E+00 2.907394776E-02 -2.287041618E-01 7.548718376E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.580093842E+00 1.292961600E+00 2.901162815E-02 -2.279954237E-01 7.530102968E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.583843879E+00 1.292961600E+00 2.856596632E-02 -2.232199102E-01 7.432647529E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.583859686E+00 1.292961600E+00 2.856409625E-02 -2.232000311E-01 7.432930449E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.587195095E+00 1.292961600E+00 2.816285661E-02 -2.198757301E-01 7.499208689E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.589366137E+00 1.292961600E+00 2.790058697E-02 -2.175227362E-01 7.524112636E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.591499550E+00 1.292961600E+00 2.763844725E-02 -2.154460660E-01 7.482439096E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.595502687E+00 1.292961600E+00 2.714539450E-02 -2.119881538E-01 7.428277875E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.595728913E+00 1.292961600E+00 2.711711214E-02 -2.117690726E-01 7.430965923E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.596235548E+00 1.292961600E+00 2.705363139E-02 -2.112548149E-01 7.426696935E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.599847616E+00 1.292961600E+00 2.660195143E-02 -2.078399799E-01 7.414097612E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.601621600E+00 1.292961600E+00 2.637900051E-02 -2.061991799E-01 7.372347549E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.603183039E+00 1.292961600E+00 2.618086118E-02 -2.047581294E-01 7.298456739E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.606255935E+00 1.292961600E+00 2.578985368E-02 -2.019056247E-01 7.243104120E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.606633072E+00 1.292961600E+00 2.574166245E-02 -2.015961805E-01 7.229854007E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.606878840E+00 1.292961600E+00 2.570986476E-02 -2.013645080E-01 7.239210075E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.609030447E+00 1.292961600E+00 2.543321831E-02 -1.992277897E-01 7.181163522E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.611513913E+00 1.292961600E+00 2.511379737E-02 -1.968001036E-01 7.115739795E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.611968576E+00 1.292961600E+00 2.505519166E-02 -1.963581089E-01 7.102882044E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.615311424E+00 1.292961600E+00 2.461983682E-02 -1.930468440E-01 7.130045967E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.617392400E+00 1.292961600E+00 2.434779400E-02 -1.911926766E-01 7.191469468E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.618520603E+00 1.292961600E+00 2.419943079E-02 -1.902361505E-01 7.184491741E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.622462062E+00 1.292961600E+00 2.368074642E-02 -1.870103557E-01 7.158713494E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.622928980E+00 1.292961600E+00 2.361873191E-02 -1.866498963E-01 7.131695321E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.623524834E+00 1.292961600E+00 2.353963335E-02 -1.861976028E-01 7.087143536E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.626996038E+00 1.292961600E+00 2.307857813E-02 -1.835127194E-01 6.855086390E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.628909316E+00 1.292961600E+00 2.282214185E-02 -1.818966571E-01 6.796816144E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.631170325E+00 1.292961600E+00 2.252030966E-02 -1.800659957E-01 6.668979595E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.633753951E+00 1.292961600E+00 2.217179459E-02 -1.783761992E-01 6.710919732E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.635859061E+00 1.292961600E+00 2.188846785E-02 -1.768166265E-01 6.802494794E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.639098218E+00 1.292961600E+00 2.144755560E-02 -1.750454999E-01 6.870732907E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.640509335E+00 1.292961600E+00 2.125641488E-02 -1.744026949E-01 6.923324373E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.641967703E+00 1.292961600E+00 2.105686166E-02 -1.735901131E-01 6.998910765E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.644264500E+00 1.292961600E+00 2.074042562E-02 -1.724564539E-01 6.921777436E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.646559287E+00 1.292961600E+00 2.042455115E-02 -1.710364116E-01 6.677018301E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.649235049E+00 1.292961600E+00 2.005219044E-02 -1.699501407E-01 6.613747681E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.651862325E+00 1.292961600E+00 1.968694963E-02 -1.687888697E-01 6.461675901E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.654359791E+00 1.292961600E+00 1.933401469E-02 -1.679515159E-01 6.625854059E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.656773545E+00 1.292961600E+00 1.899345105E-02 -1.670815548E-01 6.762027224E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.659170902E+00 1.292961600E+00 1.864913274E-02 -1.660572480E-01 6.801106723E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.661300762E+00 1.292961600E+00 1.834461020E-02 -1.653812199E-01 6.897587519E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.664131402E+00 1.292961600E+00 1.793035275E-02 -1.643911970E-01 6.977404086E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.666236983E+00 1.292961600E+00 1.762545419E-02 -1.636704493E-01 7.076751761E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.668629135E+00 1.292961600E+00 1.726920533E-02 -1.627766743E-01 7.165398063E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.670318692E+00 1.292961600E+00 1.701858619E-02 -1.621935069E-01 7.167822557E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.674811792E+00 1.292961600E+00 1.633630266E-02 -1.607781179E-01 7.389737731E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.675183386E+00 1.292961600E+00 1.628031812E-02 -1.606335236E-01 7.395546888E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.675493257E+00 1.292961600E+00 1.623301771E-02 -1.605413473E-01 7.418515068E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.680403595E+00 1.292961600E+00 1.546367339E-02 -1.585685893E-01 7.595340026E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.681753390E+00 1.292961600E+00 1.525115741E-02 -1.581959834E-01 7.678763352E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.684854964E+00 1.292961600E+00 1.474773532E-02 -1.564791567E-01 7.805570531E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.688919262E+00 1.292961600E+00 1.407300107E-02 -1.547458381E-01 7.916489677E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.689317115E+00 1.292961600E+00 1.400798866E-02 -1.545704842E-01 7.931498999E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.689675985E+00 1.292961600E+00 1.394768063E-02 -1.544019733E-01 7.935977554E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.693782504E+00 1.292961600E+00 1.323753227E-02 -1.523237634E-01 7.896220303E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.696522204E+00 1.292961600E+00 1.275024398E-02 -1.508181142E-01 7.872407399E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.697846507E+00 1.292961600E+00 1.251108439E-02 -1.500677360E-01 7.876882108E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.698412705E+00 1.292961600E+00 1.240428321E-02 -1.496880475E-01 7.893403334E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.702602571E+00 1.292961600E+00 1.162171118E-02 -1.471918622E-01 7.959460850E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.702874404E+00 1.292961600E+00 1.156802505E-02 -1.470855549E-01 7.963795744E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.704780507E+00 1.292961600E+00 1.119122914E-02 -1.463364426E-01 8.035681021E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.707180317E+00 1.292961600E+00 1.071679054E-02 -1.453860411E-01 8.124008839E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.707620159E+00 1.292961600E+00 1.062938629E-02 -1.452609838E-01 8.144525410E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.710833208E+00 1.292961600E+00 9.956844874E-03 -1.443554729E-01 8.356970315E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.713608629E+00 1.292961600E+00 9.352898817E-03 -1.438255104E-01 8.422235697E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.714051648E+00 1.292961600E+00 9.254915168E-03 -1.437272438E-01 8.424558150E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.714240961E+00 1.292961600E+00 9.210352785E-03 -1.436423895E-01 8.432853817E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.718104991E+00 1.292961600E+00 8.318683609E-03 -1.418505626E-01 8.373539772E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.718748903E+00 1.292961600E+00 8.154890391E-03 -1.415351650E-01 8.382011723E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.723187882E+00 1.292961600E+00 7.040508880E-03 -1.390302889E-01 8.901949650E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.723209393E+00 1.292961600E+00 7.034450537E-03 -1.390192031E-01 8.902804344E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.723270255E+00 1.292961600E+00 7.017400744E-03 -1.390041483E-01 8.904557476E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.727305383E+00 1.292961600E+00 5.888708595E-03 -1.379240362E-01 9.005080656E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.728826240E+00 1.292961600E+00 5.458493600E-03 -1.373707388E-01 8.981922307E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.731394558E+00 1.292961600E+00 4.641635437E-03 -1.355514027E-01 8.927161033E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.734078670E+00 1.292961600E+00 3.784262639E-03 -1.338237639E-01 9.044274848E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.735242682E+00 1.292961600E+00 3.364359987E-03 -1.326665644E-01 9.205042387E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.738661063E+00 1.292961600E+00 2.129937302E-03 -1.287017509E-01 9.292217204E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.739035097E+00 1.292961600E+00 1.980599381E-03 -1.280870710E-01 9.327970082E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.741783385E+00 1.292961600E+00 8.775228322E-04 -1.279986242E-01 9.736303965E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.742687266E+00 1.292961600E+00 5.146742455E-04 -1.277636327E-01 9.879482657E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.742807255E+00 1.292961600E+00 4.666734220E-04 -1.275443462E-01 9.885064457E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02


#Row F
ZONE T="001 TC1 Row SF, <greek>a<\greek> = 30<math>0<\math>"
